ID,Movie Name,Rating(10),Votes,Genre,Language
tt2345561,Grandmaster,7.0,"1,915","Action, Thriller            ",malayalam
tt1295067,Parunthu,2.8,190,"Action, Family, Thriller            ",malayalam
tt0355984,Sakshyam,4.7,13,Drama            ,malayalam
tt0296702,Kamla,7.1,55,Drama            ,hindi
tt1349460,Uncharted 2: Among Thieves,9.4,"21,467","Action, Adventure, Fantasy            ",nepali
tt0833533,Sarivar Sari,7.2,37,Drama            ,hindi
tt1640706,Thoondil,5.1,14,Drama            ,tamil
tt2802062,Ishqeria,4.2,166,"Comedy, Romance            ",hindi
tt0353283,Champakkulam Thachan,5.8,45,"Comedy, Drama, Mystery            ",malayalam
tt6566022,Balidaan,9.1,55,Drama            ,nepali
tt0090138,Tawaif,7.1,103,"Comedy, Drama, Romance            ",oriya
tt0155469,Aavarampoo,6.0,30,"Drama, Romance            ",malayalam
tt0206067,Kachche Dhaage,6.0,"1,408","Action, Drama, Thriller            ",hindi
tt4015604,The Dirty MMS,2.4,18,Drama            ,hindi
tt2588984,Zahreele Saanp,8.3,34,Action            ,hindi
tt13097434,Colour Photo,8.1,"4,051",Drama            ,telugu
tt10251434,Vijayaratha,7.8,89,"History, Romance, Thriller            ",kannada
tt2417560,Filmistaan,7.3,"3,333",Comedy            ,hindi
tt1206310,Kadachit,8.0,55,"Drama, Mystery, Thriller            ",marathi
tt1806740,9 Eleven,6.3,20,Thriller            ,hindi
tt3810012,Socha Na Tha,6.9,24,Drama            ,oriya
tt3668162,Bangalore Days,8.3,"16,986","Comedy, Drama, Romance            ",malayalam
tt0271563,Indraprastham,5.1,133,"Crime, Thriller            ",malayalam
tt7273546,Overtake,6.8,362,"Action, Thriller            ",malayalam
tt5332246,Bisile,6.2,10,"Comedy, Drama            ",kannada
tt8948308,Shubh Lagna Savdhan,7.6,12,Family            ,marathi
tt11675352,Cochin Shadhi at Chennai 03,3.0,5,"Action, Crime, Thriller            ",tamil
tt4664406,Akbari Asghari,7.5,115,"Comedy, Drama, Romance            ",urdu
tt0154838,Manmatha Leelai,6.9,100,"Comedy, Musical, Romance            ",tamil
tt4036254,Dusari Goshta,6.4,16,Drama            ,marathi
tt1341167,Four Lions,7.3,"73,169","Comedy, Crime, Drama            ",urdu
tt0061206,Yeh Raat Phir Na Aaygi,6.7,60,"Drama, Mystery, Romance            ",urdu
tt0157002,Sapurey,6.8,8,Drama            ,bengali
tt2172071,Student of the Year,5.3,"15,720","Comedy, Drama, Music            ",hindi
tt1582609,Swashurbari,6.9,8,Drama            ,bengali
tt0353598,Kadhal Virus,5.4,50,Romance            ,tamil
tt7387300,Oru Adaar Love,5.5,"2,181","Comedy, Romance            ",kannada
tt0985660,Poochakkaru Mani Kettum,5.9,38,"Comedy, Drama, Romance            ",malayalam
tt0308842,S.P. Sangliana,7.3,139,Crime            ,kannada
tt0260963,Iddaru Mitrulu,7.1,22,"Drama, Family            ",telugu
tt0417131,Shubh Kaamna,6.3,16,"Comedy, Drama            ",hindi
tt2737906,Balachandrudu,7.3,86,Drama            ,telugu
tt0030806,Street Singer,6.4,14,Drama            ,hindi
tt1587873,Till Theke Tal,6.6,11,Drama            ,bengali
tt6889310,Dhaani,8.4,30,"Family, Romance            ",urdu
tt9343826,Ananthu v/s Nusrath,8.7,916,"Comedy, Drama, Family            ",kannada
tt0382825,Maha Badmaash,5.1,16,"Action, Crime, Thriller            ",hindi
tt5371168,The Extraordinary Journey of the Fakir,6.9,"6,569","Adventure, Comedy, Drama            ",tamil
tt0061370,Aurat,7.3,58,"Comedy, Drama            ",urdu
tt5543488,Sowkarpettai,1.9,116,"Horror, Thriller            ",tamil
tt0246916,Sasural,6.4,35,"Action, Comedy, Drama            ",hindi
tt9121936,Dil Mom Ka Diya,8.8,125,"Drama, Family            ",oriya
tt0366231,Bhaktha Vijaya,8.5,13,"Drama, Family            ",kannada
tt0110942,Raja Babu,6.3,"2,600","Action, Comedy, Drama            ",hindi
tt8484942,India's Most Wanted,4.5,"1,912","Action, Thriller            ",hindi
tt0275544,Naayakan,7.8,33,Drama            ,malayalam
tt13495786,Routtu,7.1,19,Drama            ,tamil
tt0064658,Meri Bhabhi,5.1,18,"Drama, Family            ",hindi
tt7514302,Bhalwan Singh,6.5,71,Family            ,punjabi
tt0248459,Society Girl,3.2,31,Drama            ,urdu
tt0156696,Kavi,3.6,8,Romance            ,hindi
tt5371704,Mann Mayal,8.0,"1,811","Drama, Romance            ",urdu
tt0271386,Avidathepole Ivideyum,7.3,68,"Drama, Family            ",malayalam
tt0308450,Kaal Abhirati,6.9,8,Drama            ,bengali
tt0119407,Janku fudo,5.9,145,"Crime, Drama            ",urdu
tt6399878,Paathi: the Half,6.1,32,"Drama, Horror            ",malayalam
tt2086833,Ekjon Songe Chhilo,6.6,8,"Drama, Romance            ",bengali
tt0807046,Sohni Mahiwal,8.0,5,Musical            ,punjabi
tt0337633,Hathyar: Face to Face with Reality,5.6,617,"Action, Crime, Drama            ",hindi
tt7252836,Tambyacha Vishnubala,7.4,9,Drama            ,marathi
tt2624202,Prarthana,7.1,10,Drama            ,bengali
tt12839816,Asalu Em Jarigindhante,4.7,129,Drama            ,telugu
tt6109124,Aadhi,6.6,"1,858","Action, Thriller            ",malayalam
tt0357463,Banarasi Thug,6.1,21,Drama            ,hindi
tt2165639,Bhayaanak Mahal,3.4,8,Horror            ,hindi
tt1603862,Jashnn: The Music Within,3.8,250,"Drama, Musical, Romance            ",hindi
tt1199437,Bedari,7.4,8,"Action, History, War            ",oriya
tt0360791,Meri Aan,4.5,13,"Drama, Family, Romance            ",hindi
tt1202528,"Lovesongs: Yesterday, Today & Tomorrow",5.2,38,Drama            ,urdu
tt0240345,April 18,6.8,50,Drama            ,malayalam
tt1350913,Changez Khan,7.2,19,"Action, Adventure, History            ",hindi
tt1715339,Plus Two,3.5,25,Drama            ,malayalam
tt2574902,Itharamaathram,5.8,9,Drama            ,malayalam
tt0030505,Nirmala,5.5,14,Drama            ,hindi
tt5658580,Romeo & Radhika,5.9,18,"Comedy, Romance            ",gujarati
tt1111881,Calcutta News,6.3,262,"Crime, Drama, Romance            ",malayalam
tt0318680,Sethupathi I.P.S,6.9,77,Action            ,tamil
tt2112131,Dabangg 2,4.8,"15,716","Action, Comedy            ",hindi
tt0271849,Udyanapalakan,6.7,76,"Drama, Romance            ",malayalam
tt6190128,Karam Dosa,8.3,17,Comedy            ,telugu
tt0271524,Geetam,6.4,15,Drama            ,malayalam
tt0408181,Shankar Dada MBBS,7.4,"1,564",Comedy            ,telugu
tt6872524,Charuseela,5.7,19,Thriller            ,telugu
tt4374126,Revenge of the Worthless,7.8,77,"Action, War            ",urdu
tt10948286,VIP Gadhav,5.4,5,Comedy            ,marathi
tt7690638,Soorma,7.4,"4,558","Biography, Drama, Sport            ",hindi
tt0443208,Rog,5.2,477,"Mystery, Romance, Thriller            ",hindi
tt1102296,Pranayakalam,5.3,28,"Drama, Romance            ",malayalam
tt0286724,Itihaas,3.5,289,"Action, Drama, Romance            ",hindi
tt0317241,Chinna Rayudu,6.6,44,Action            ,telugu
tt2951596,Partha,7.1,66,"Action, Romance            ",kannada
tt5349428,Chakravyuha,7.1,805,"Action, Thriller            ",kannada
tt2998196,Kuku Mathur Ki Jhand Ho Gayi,5.3,243,"Comedy, Romance            ",hindi
tt7955106,Allahyar and the Legend of Markhor,7.6,384,"Animation, Adventure, Family            ",urdu
tt7161122,Meesaya murukku,7.6,"2,032","Biography, Comedy, Drama            ",tamil
tt4966044,Yodha the Warrior,7.4,7,Action            ,hindi
tt0214478,Anubhavangal Palichakal,7.8,45,Drama            ,malayalam
tt3019620,Titli,7.6,"4,410","Action, Crime, Drama            ",hindi
tt6169720,Boichek,6.3,24,"Drama, Thriller            ",hindi
tt1889883,Khuda Aur Muhabbat,8.7,948,Drama            ,urdu
tt2006047,Aame Evaru,7.5,13,Mystery            ,telugu
tt1285129,Nagaram,4.7,25,Action            ,telugu
tt0482222,Inteqam,2.2,6,"Comedy, Crime            ",hindi
tt1182884,Dulha Mil Gaya,4.2,"2,478","Comedy, Drama, Romance            ",punjabi
tt0215033,Parasakthi,7.4,260,Drama            ,tamil
tt0212124,Dupatta Jal Raha Hai,6.4,13,Drama            ,urdu
tt5776918,18.11,3.8,9,Action            ,hindi
tt11355016,Kathaah at 8,9.2,6,Drama            ,malayalam
tt6470822,Premacha Jhol Jhal,6.6,5,Comedy            ,marathi
tt0172509,Goonj,6.0,42,"Action, Drama, Musical            ",hindi
tt0363634,Ghar Ka Chiraag,5.9,63,Drama            ,hindi
tt1305840,Aloo Chaat,5.8,902,"Comedy, Drama, Romance            ",hindi
tt0186806,Akalmand,5.7,39,"Comedy, Romance, Thriller            ",hindi
tt0110591,Mukta,8.3,64,Drama            ,marathi
tt6186586,Laag,8.9,19,"Action, Crime, Drama            ",oriya
tt1422747,Satyameba Jayate,6.3,12,Action            ,bengali
tt0367927,Karmayogi,6.0,42,"Action, Drama            ",hindi
tt7177642,Khido Khundi,6.5,90,"Drama, Sport            ",punjabi
tt0386551,Jhanjaar,3.5,6,"Action, Drama, Thriller            ",hindi
tt8761830,Facebook,4.9,8,Drama            ,nepali
tt1285126,Love Today,7.7,76,"Drama, Romance            ",telugu
tt2009407,A Aa E Ee,5.8,33,Family            ,tamil
tt3821368,Jai Lalitha,6.8,25,"Comedy, Drama, Romance            ",kannada
tt2227430,Srimannarayana,4.2,212,Drama            ,telugu
tt0175422,Aandhiyan,4.9,37,Drama            ,hindi
tt0236554,Oonche Log,7.4,45,"Drama, Romance, Thriller            ",oriya
tt0156335,Bandi,6.2,27,"Drama, Family            ",hindi
tt11373840,Saajan Bakery Since 1962,4.5,348,"Comedy, Family            ",malayalam
tt11497378,Borunbabur Bondhu,6.9,81,Drama            ,bengali
tt0376764,Mohabbat Isko Kahete Hain,6.5,22,"Drama, Romance            ",hindi
tt8013642,Lily Bily,6.4,26,"Drama, Romance            ",nepali
tt0268555,Pushpanjali,7.1,9,"Drama, Family            ",hindi
tt0273513,Current,7.0,53,Drama            ,hindi
tt2918996,Masth Majaa Maadi,7.4,80,Comedy            ,kannada
tt3426270,Netru Indru,3.3,21,"Action, Adventure, Comedy            ",tamil
tt0262304,Brahma Puthrudu,7.8,81,Drama            ,telugu
tt0286504,Beti No. 1,3.8,237,"Comedy, Drama, Family            ",hindi
tt0053706,Chaudhvin Ka Chand,7.2,453,"Drama, Musical, Romance            ",oriya
tt5643942,Musafir,6.3,896,"Action, Crime, Thriller            ",bengali
tt6823034,Sendhoorapandi,7.7,90,"Action, Drama, Romance            ",tamil
tt4532922,Nishidhdho Prem,5.0,5,"Action, Romance            ",bengali
tt7977914,Komaali Kings,8.8,87,Comedy            ,tamil
tt1265654,Ghar Bazar,4.8,9,"Action, Crime, Drama            ",hindi
tt1279229,Khaidi Kalidasu,8.3,29,"Action, Drama            ",telugu
tt5376232,Jacobinte Swargarajyam,7.6,"2,253","Biography, Drama, Family            ",malayalam
tt7381408,Mr. Saturday,8.0,13,"Short, Comedy            ",malayalam
tt1522329,Tum Mile,4.9,"1,498","Drama, Romance            ",hindi
tt0230003,Aranyakam,6.6,100,"Crime, Drama, Thriller            ",malayalam
tt1858770,Prince Vaali,5.8,11,"Action, Adventure, Fantasy            ",telugu
tt2465652,The Blue Veins,6.9,11,"Short, Drama, Romance            ",urdu
tt5291796,System,6.3,19,Drama            ,bengali
tt0246240,Sneham Kosam,6.5,263,"Action, Drama            ",telugu
tt7028460,Teen Aur Aadha,6.7,222,Drama            ,gujarati
tt1228744,Pranali: The Tradition,5.9,36,"Crime, Drama            ",hindi
tt10196464,Ramprasad Ki Tehrvi,7.8,"1,130","Comedy, Drama            ",hindi
tt0281016,Oru Yaatra Mozhi,6.8,164,Drama            ,malayalam
tt14212744,Devarakondalo Vijay Premakatha,4.7,851,Drama            ,telugu
tt0309432,Chakravyuha,8.0,30,"Action, Drama, Thriller            ",kannada
tt1560949,Chhevan Dariya (The Sixth River),5.7,18,"Drama, Musical            ",punjabi
tt4762826,Innimey Ippadithaan,5.6,291,"Comedy, Romance            ",tamil
tt0306434,Aankhen,7.4,"12,447","Crime, Drama, Thriller            ",hindi
tt4191600,Bulbulay,7.8,293,"Comedy, Family            ",urdu
tt0187218,Kumara Sambhavam,5.9,19,Music            ,malayalam
tt0251833,Megham,6.7,297,"Comedy, Romance            ",malayalam
tt0356138,Totti Gang,6.7,82,Comedy            ,telugu
tt5316368,Dui Jibon,7.1,15,Romance            ,bengali
tt0287014,Tere Pyaar Mein,6.0,130,"Romance, Drama            ",urdu
tt1757717,Davpech,6.7,19,Drama            ,marathi
tt0455385,Chakram,6.0,626,Drama            ,telugu
tt0210659,Dulhe Raja,6.6,"2,542",Comedy            ,hindi
tt3547616,All Is Well,3.8,"1,500","Comedy, Drama, Romance            ",hindi
tt0363914,Pyaar Karke Dekho,6.5,54,"Drama, Family            ",hindi
tt11231440,Doordarshan,6.2,"1,290","Comedy, Drama            ",hindi
tt0251803,Limited Manuski,8.2,12,"Comedy, Drama            ",marathi
tt7120368,Vedanti,7.7,26,"Mystery, Thriller            ",kannada
tt1772760,Baava,4.7,172,Drama            ,telugu
tt0259390,Ladki,5.8,15,Comedy            ,hindi
tt5159422,Sankarabharanam,4.8,129,Comedy            ,telugu
tt9614950,Thirumanam,6.5,119,Drama            ,tamil
tt8537630,Delhi 47 KM,6.0,23,Drama            ,hindi
tt4744086,Ki & Ka,5.8,"5,323","Comedy, Romance            ",tamil
tt0785004,Just Married: Marriage Was Only the Beginning!,5.3,489,"Comedy, Drama, Romance            ",hindi
tt0252235,Appula Appa Rao,7.3,198,Comedy            ,telugu
tt0251814,Maharshi,7.9,73,Romance            ,telugu
tt0063540,Sunghursh,6.8,93,"Action, Crime, Drama            ",hindi
tt9643832,Gho Gho Rani,9.2,28,"History, Romance            ",hindi
tt0318607,Raasaiyya,5.0,176,"Comedy, Drama            ",tamil
tt9248880,Kartha karma kriya,6.0,20,Thriller            ,telugu
tt3391182,Naa Oopiri,7.2,27,Romance            ,telugu
tt1579748,Chenna Kesava Reddy,6.0,394,"Action, Drama            ",telugu
tt0368811,Jajantaram Mamantaram,5.8,819,"Action, Adventure, Comedy            ",hindi
tt2844724,Ek Ajooba,6.0,13,Family            ,hindi
tt0043840,Nau Bahar,6.8,8,"Drama, Family            ",hindi
tt5573110,Yea Toh Two Much Ho Gayaa,3.5,114,"Action, Comedy, Drama            ",hindi
tt3111434,Ramadan E Kareem,8.0,21,"Short, Music            ",malayalam
tt0250937,Ankhon Mein Tum Ho,5.6,45,Romance            ,hindi
tt3415618,Okato Number Kurraadu,5.8,9,Romance            ,telugu
tt0448454,Ek Hi Maqsad,4.9,16,"Action, Drama, Thriller            ",hindi
tt0246204,Rudranetra,6.6,69,"Action, Crime, Thriller            ",telugu
tt8908048,Son Of Manjeet Singh,7.8,255,"Comedy, Drama, Sport            ",punjabi
tt0078030,Ondanondu Kaladalli,7.1,141,"Action, Adventure, Drama            ",kannada
tt1796580,Orr Eravuu,7.8,43,"Horror, Mystery, Thriller            ",tamil
tt0275465,Lal Salam,7.2,290,Drama            ,malayalam
tt2072227,Shanghai,7.2,"9,707","Crime, Mystery, Thriller            ",hindi
tt0295586,Sarigamalu,7.1,15,"Musical, Drama            ",telugu
tt10662426,Tevar,7.3,24,"Action, Crime, Thriller            ",urdu
tt1740092,Chitkabrey,3.9,133,"Drama, Mystery, Thriller            ",gujarati
tt6955290,Rupsha Nodir Banke,8.3,7,Drama            ,bengali
tt8273258,Lilli,5.8,252,Thriller            ,malayalam
tt1560613,Aval peyar tamilarasi,6.4,56,Comedy            ,tamil
tt9029744,Digest Writer,8.3,16,Drama            ,urdu
tt0101283,Ajooba,5.3,"1,199","Action, Adventure, Comedy            ",hindi
tt7236026,The Story of '72,7.2,5,Drama            ,nepali
tt1255951,De Dana Dan,5.5,"7,521","Action, Comedy, Crime            ",hindi
tt5943060,Miss Lanka,7.5,23,"Action, Comedy, Drama            ",urdu
tt2451894,Abhay,7.2,60,Fantasy            ,malayalam
tt3185114,Lakshmi,5.4,33,Action            ,kannada
tt0268129,Ajanabee,6.5,171,"Drama, Romance            ",hindi
tt0924260,Notebook,7.0,630,"Drama, Musical, Romance            ",malayalam
tt1435455,Anbulla Appa,6.1,11,Drama            ,tamil
tt0257384,Allari Premikudu,5.6,33,"Action, Drama, Comedy            ",telugu
tt0317301,Daadagiri,4.7,29,"Drama, Action, Comedy            ",hindi
tt7981418,Lovers Tho Pettukovaddhu,7.8,18,Romance            ,telugu
tt0048951,Some Where in Delhi,5.1,9,"Comedy, Drama, Romance            ",hindi
tt5493498,Shajahanum Pareekuttiyum,3.8,227,Comedy            ,malayalam
tt11173116,Yaar Anmulle Returns,8.1,15,Drama            ,punjabi
tt0363535,Coolie No. 1,6.4,665,"Action, Drama, Romance            ",hindi
tt0364201,Aman Ke Farishtey,6.5,22,Action            ,hindi
tt1579782,Kaasi,6.7,57,Romance            ,telugu
tt9277948,Akshara,6.5,90,Thriller            ,telugu
tt1234250,Mehbooba,3.5,349,"Drama, Romance            ",hindi
tt10638296,Guna 369,6.2,318,"Action, Drama            ",telugu
tt0092924,Drachenfutter,7.1,76,Drama            ,oriya
tt3289576,Waadey,9.2,5,"Animation, Short, Music            ",urdu
tt5541852,Lowcy miodu,6.8,20,Documentary            ,nepali
tt0395614,Juaari,3.3,32,"Action, Drama            ",hindi
tt0307995,Balbeero Bhabi,6.7,15,"Action, Comedy            ",punjabi
tt4228294,Les cowboys,6.7,"2,013",Drama            ,urdu
tt4505168,Surya vs. Surya,6.8,380,Drama            ,telugu
tt8142712,Pornomochi,6.5,198,"Crime, Drama            ",bengali
tt1397136, Coming Up,7.4,9,Drama            ,urdu
tt4177040,Baankey Ki Crazy Baraat,6.2,335,Comedy            ,hindi
tt0316268,Mohabbat Zindagi Hai,6.7,29,"Comedy, Drama, Romance            ",hindi
tt4718656,Agradani,7.8,21,Drama            ,bengali
tt7856166,Sailaja Reddy Alludu,5.1,703,"Action, Comedy, Drama            ",telugu
tt2706340,Ishk Actually,2.6,142,Romance            ,hindi
tt10334624,Aruvam,4.5,498,"Action, Comedy, Horror            ",tamil
tt0055406,Sanjog,5.9,17,"Comedy, Drama, Romance            ",punjabi
tt5495706, Madam Secretary,7.5,245,Drama            ,nepali
tt7062022,Fugue,8.6,5,"Short, Drama, Romance            ",malayalam
tt11138290,Naan Sirithaal,5.3,521,"Comedy, Drama            ",tamil
tt0976027,Chhoti Bahoo,6.0,21,"Drama, Family            ",hindi
tt4928536, Madam Secretary,7.6,288,Drama            ,urdu
tt2827388,Nedunchalai,6.5,266,Drama            ,tamil
tt0388403,Shanakht,4.8,11,Drama            ,hindi
tt9045202,Mappillai Gounder,4.2,8,Drama            ,tamil
tt0319182,Chinnabaabu,8.1,83,Drama            ,telugu
tt0375890,Kanoon,3.1,131,"Action, Drama            ",hindi
tt6972212,Next Enti?,4.5,139,"Comedy, Drama, Romance            ",telugu
tt6103098,Ghazi Shaheed,5.4,9,War            ,urdu
tt0271348,Aayirappara,6.0,50,"Action, Comedy, Drama            ",malayalam
tt0105166,Prem Deewane,5.3,214,"Action, Comedy, Drama            ",hindi
tt8320634,Baydardi,8.6,65,Drama            ,urdu
tt9615024,Nungambakkam,6.2,60,Crime            ,tamil
tt2899136,Hotel California,4.8,174,"Action, Comedy, Crime            ",malayalam
tt1479667,Aagey Se Right,5.0,378,"Comedy, Crime, Drama            ",hindi
tt1373156,Karthik Calling Karthik,7.1,"10,791","Drama, Mystery, Romance            ",hindi
tt4136748, Humsafar,8.5,19,"Drama, Romance            ",urdu
tt7723022,Nirdosh,3.9,137,"Drama, Mystery, Thriller            ",hindi
tt0411490,Home,8.9,18,"Drama, Short            ",nepali
tt4488886,Vinnukum Mannukum,6.0,43,Action            ,tamil
tt0233182,All Rounder,4.8,31,"Action, Drama            ",hindi
tt2353775,Ab Hoga Dharna Unlimited,4.0,6,Comedy            ,hindi
tt7581572,Sudani from Nigeria,8.2,"3,436","Comedy, Sport            ",malayalam
tt1038915,Shoot on Sight,6.1,"1,614","Crime, Drama, Thriller            ",urdu
tt7165932,Tandav,5.0,13,Action            ,nepali
tt0139587,Satta Bazaar,6.5,22,Drama            ,hindi
tt1579773,Hai,4.6,27,Romance            ,telugu
tt6997642,Ribbon,6.9,589,"Drama, Family            ",hindi
tt1664809,Rakhta Charitra,7.6,"3,954","Action, Biography, Crime            ",hindi
tt5487722,Ekee Britte,6.9,8,Drama            ,bengali
tt10449388,Abar boshonto,7.2,10,Family            ,bengali
tt2392447,Ungli,5.7,"3,627","Crime, Drama, Thriller            ",hindi
tt5500930,Sethu Boomi,5.2,11,"Action, Drama, Romance            ",tamil
tt0374114,Patang,6.4,19,"Comedy, Crime, Drama            ",hindi
tt9198396,I.M.A Gujju,5.9,22,Action            ,gujarati
tt0231156,Anokhi Ada,6.4,26,"Drama, Musical, Romance            ",hindi
